0,0,1.15473E-05,2.62229E-06,958
0,0.00025,1.32954E-05,2.63235E-06,1195
0,0.0005,1.54416E-05,2.66009E-06,1433
0,0.00075,1.46738E-05,2.64908E-06,1402
0,0.001,1.49563E-05,2.66325E-06,1355
0,0.00125,1.11303E-05,6.13904E-07,1355
0,0.0015,9.74623E-06,5.99603E-07,1304
0,0.00175,9.15465E-06,5.64946E-07,1263
0,0.002,8.16538E-06,4.24611E-07,1214
0,0.00225,8.19577E-06,4.24597E-07,1228
0,0.0025,7.85552E-06,3.74605E-07,1206
0,0.00275,7.76585E-06,3.67607E-07,1216
0,0.003,7.15708E-06,2.68464E-07,1215
0,0.00325,7.04585E-06,2.57002E-07,1240
0,0.0035,6.87914E-06,2.52956E-07,1230
0,0.00375,7.06281E-06,2.68863E-07,1294
0,0.004,7.77346E-06,3.19043E-07,1360
0,0.00425,7.42486E-06,3.12544E-07,1349
0,0.0045,7.42503E-06,3.20231E-07,1330
0,0.00475,7.72038E-06,3.28415E-07,1353
0,0.005,7.90028E-06,3.33336E-07,1407
0,0.00525,8.35013E-06,3.6601E-07,1373
0,0.0055,7.58407E-06,3.25017E-07,1303
0,0.00575,7.72865E-06,3.34278E-07,1260
0,0.006,8.04786E-06,4.52224E-07,1207
0,0.00625,8.04585E-06,4.54902E-07,1172
0,0.0065,8.22308E-06,4.55093E-07,1176
0,0.00675,7.3823E-06,4.13763E-07,1104
0,0.007,6.95094E-06,3.87984E-07,1121
0,0.00725,6.77119E-06,3.82704E-07,1113
0,0.0075,5.8944E-06,2.21428E-07,1112
0,0.00775,5.42716E-06,1.9857E-07,1100
0,0.008,4.94602E-06,1.90313E-07,1015
0,0.00825,4.99447E-06,1.90852E-07,1033
0,0.0085,5.19717E-06,1.94439E-07,1050
0,0.00875,4.89914E-06,1.83215E-07,1020
0,0.009,5.02475E-06,1.86059E-07,1050
0,0.00925,5.40857E-06,2.1757E-07,1071
0,0.0095,6.24144E-06,2.30703E-07,1221
0,0.00975,6.94609E-06,2.32707E-07,1434
0,0.01,7.78013E-06,2.43411E-07,1575
0,0.01025,9.30826E-06,2.59887E-07,1893
0,0.0105,1.04216E-05,2.71941E-07,2116
0,0.01075,1.12297E-05,2.55356E-07,2380
0,0.011,1.08885E-05,2.5737E-07,2358
0,0.01125,1.01951E-05,2.46304E-07,2275
0,0.0115,9.48841E-06,2.36177E-07,2233
0,0.01175,8.60155E-06,2.26478E-07,2049
0,0.012,8.00799E-06,2.13335E-07,2039
0,0.01225,7.31443E-06,2.01704E-07,1891
0,0.0125,7.44776E-06,1.9222E-07,2010
0,0.01275,7.51447E-06,1.95781E-07,2008
0,0.013,7.10908E-06,1.88985E-07,1960
0,0.01325,6.81633E-06,1.83806E-07,1963
0,0.0135,6.63401E-06,1.81844E-07,1868
0,0.01375,6.01921E-06,1.70072E-07,1808
0,0.014,5.43564E-06,1.60936E-07,1654
0,0.01425,5.09825E-06,1.54098E-07,1579
0,0.0145,5.11996E-06,1.55822E-07,1563
0,0.01475,5.00921E-06,1.53065E-07,1550
0,0.015,4.81072E-06,1.51918E-07,1528
0,0.01525,4.59275E-06,1.50695E-07,1471
0,0.0155,4.51018E-06,1.50573E-07,1485
0,0.01575,4.34409E-06,1.49969E-07,1454
0,0.016,4.2484E-06,1.48309E-07,1432
0,0.01625,4.31574E-06,1.50124E-07,1448
0,0.0165,3.78235E-06,1.38538E-07,1368
0,0.01675,3.75331E-06,1.34118E-07,1385
0,0.017,3.33864E-06,1.21453E-07,1312
0,0.01725,3.16669E-06,1.15232E-07,1294
0,0.0175,3.16276E-06,1.18184E-07,1290
0,0.01775,2.66436E-06,1.05331E-07,1181
0,0.018,2.74569E-06,1.05408E-07,1209
0,0.01825,2.53725E-06,1.00226E-07,1166
0,0.0185,2.51399E-06,9.95835E-08,1149
0,0.01875,2.36638E-06,9.53448E-08,1095
0,0.019,2.1909E-06,8.48407E-08,1079
0,0.01925,2.17405E-06,8.33899E-08,1081
0,0.0195,1.98768E-06,7.9151E-08,1021
0,0.01975,1.92997E-06,7.92858E-08,1000
0,0.02,1.83705E-06,7.72581E-08,979
0,0.02025,1.9514E-06,7.9324E-08,1048
0,0.0205,1.86701E-06,7.77108E-08,1006
0,0.02075,1.84036E-06,7.9676E-08,986
0,0.021,1.72018E-06,7.72471E-08,991
0,0.02125,1.60896E-06,7.44455E-08,929
0,0.0215,1.52356E-06,7.05297E-08,960
0,0.02175,1.44007E-06,6.88503E-08,919
0,0.022,1.31648E-06,6.60891E-08,863
0,0.02225,1.24275E-06,6.29988E-08,873
0,0.0225,1.14144E-06,5.85504E-08,795
0,0.02275,1.15991E-06,5.94749E-08,802
0,0.023,1.18589E-06,6.13246E-08,722
0,0.02325,9.97131E-07,5.57995E-08,661
0,0.0235,9.42158E-07,5.45353E-08,632
0,0.02375,9.31411E-07,6.01682E-08,554
0,0.024,9.29069E-07,5.95345E-08,566
0,0.02425,8.21417E-07,5.54905E-08,521
0,0.0245,7.2127E-07,4.98862E-08,507
0,0.02475,6.90773E-07,4.91223E-08,470
0,0.025,6.50503E-07,4.6712E-08,455
0,0.02525,6.14903E-07,4.10267E-08,478
0,0.0255,5.44757E-07,4.10443E-08,414
0,0.02575,5.06008E-07,4.05489E-08,396
0,0.026,4.5664E-07,3.90722E-08,364
0,0.02625,4.15375E-07,3.66847E-08,349
0,0.0265,4.41359E-07,4.33675E-08,355
0,0.02675,3.39133E-07,3.8037E-08,292
0,0.027,3.35776E-07,3.67748E-08,290
0,0.02725,5.15176E-07,5.02817E-08,300
0,0.0275,4.94261E-07,4.94623E-08,281
0,0.02775,4.77679E-07,4.91649E-08,267
0,0.028,4.23578E-07,4.27704E-08,244
0,0.02825,4.00001E-07,4.1584E-08,242
0,0.0285,3.82781E-07,4.07961E-08,236
0,0.02875,1.80529E-07,1.83368E-08,208
0,0.029,1.60223E-07,1.74183E-08,196
0,0.02925,1.48232E-07,1.71207E-08,179
0,0.0295,1.18886E-07,1.44939E-08,167
0,0.02975,1.10118E-07,1.39939E-08,152
0,0.03,7.73139E-08,1.16318E-08,119
0,0.03025,4.93366E-08,8.74554E-09,96
0,0.0305,4.613E-08,8.48892E-09,96
0,0.03075,3.39002E-08,6.68536E-09,83
0,0.031,3.9435E-08,7.61153E-09,79
0,0.03125,4.30759E-08,8.92317E-09,75
0,0.0315,4.16204E-08,8.82167E-09,75
0,0.03175,5.15746E-08,1.02144E-08,84
0,0.032,5.12094E-08,1.04315E-08,67
0,0.03225,5.56046E-08,1.14493E-08,68
0,0.0325,6.99293E-08,1.28862E-08,70
0,0.03275,5.89831E-08,1.16326E-08,74
0,0.033,6.64571E-08,1.21998E-08,83
0,0.03325,5.92033E-08,1.10967E-08,75
0,0.0335,6.00588E-08,1.17455E-08,92
0,0.03375,5.87797E-08,1.22413E-08,92
0,0.034,3.74074E-08,1.00023E-08,87
0,0.03425,4.61524E-08,1.09933E-08,82
0,0.0345,4.04422E-08,1.04401E-08,77
0,0.03475,3.03079E-08,8.82657E-09,72
0,0.035,2.28802E-08,5.69027E-09,56
0,0.03525,1.79627E-08,4.31282E-09,58
0,0.0355,1.55265E-08,3.99501E-09,53
0,0.03575,1.02328E-08,2.62291E-09,44
0,0.036,9.98824E-09,3.36011E-09,35
0,0.03625,8.92539E-09,3.11788E-09,34
0,0.0365,7.59038E-09,2.88877E-09,31
0,0.03675,9.11494E-09,3.93965E-09,22
0,0.037,8.58147E-09,3.92173E-09,20
0,0.03725,5.77019E-09,2.94464E-09,20
0,0.0375,3.55986E-09,1.1633E-09,21
0,0.03775,2.31871E-09,8.46871E-10,21
0,0.038,1.61204E-09,5.04261E-10,24
0,0.03825,1.60112E-09,4.61881E-10,24
0,0.0385,1.86917E-09,4.75685E-10,27
0,0.03875,1.94635E-09,4.88142E-10,27
0,0.039,1.59556E-09,4.2615E-10,25
0,0.03925,7.53435E-09,1.45437E-09,41
0,0.0395,7.96521E-09,1.46864E-09,44
0,0.03975,8.42764E-09,1.53925E-09,46
0,0.04,9.32941E-09,1.78911E-09,45
0,0.04025,9.73181E-09,1.80036E-09,50
0,0.0405,9.73494E-09,1.8003E-09,51
0,0.04075,3.59508E-09,1.11097E-09,30
0,0.041,3.6351E-09,1.11975E-09,28
0,0.04125,2.69886E-09,6.36289E-10,27
0,0.0415,2.04924E-09,4.96407E-10,25
0,0.04175,1.40911E-09,4.22876E-10,17
0,0.042,1.66276E-09,4.64518E-10,18
0,0.04225,1.48495E-09,4.2916E-10,17
0,0.0425,1.2299E-09,4.00052E-10,16
0,0.04275,1.01993E-09,3.54137E-10,15
0,0.043,1.0104E-09,3.72201E-10,13
0,0.04325,1.15595E-09,3.91548E-10,15
0,0.0435,9.60101E-10,3.46345E-10,14
0,0.04375,1.48108E-09,5.09706E-10,17
0,0.044,9.4073E-10,3.64611E-10,11
0,0.04425,9.41057E-10,3.73932E-10,10
0,0.0445,1.09135E-09,4.5408E-10,12
0,0.04475,1.04517E-09,4.48641E-10,11
0,0.045,1.29694E-09,5.61932E-10,10
0,0.04525,1.10187E-09,5.31151E-10,8
0,0.0455,1.57782E-09,6.32632E-10,10
0,0.04575,1.74592E-09,6.71206E-10,11
0,0.046,1.41436E-09,5.92721E-10,8
0,0.04625,1.31499E-09,5.8434E-10,7
0,0.0465,1.55798E-09,6.28718E-10,8
0,0.04675,2.21939E-09,7.57803E-10,11
0,0.047,2.63257E-09,8.4828E-10,12
0,0.04725,3.63015E-09,1.02442E-09,16
0,0.0475,4.29267E-09,1.09776E-09,19
0,0.04775,4.33576E-09,1.0986E-09,20
0,0.048,3.94272E-09,1.03546E-09,19
0,0.04825,3.63882E-09,9.98642E-10,19
0,0.0485,3.08102E-09,9.06601E-10,19
0,0.04875,2.22843E-09,7.60336E-10,15
0,0.049,1.90646E-09,7.20296E-10,14
0,0.04925,2.68342E-09,8.65774E-10,16
0,0.0495,2.83254E-09,9.00162E-10,17
0,0.04975,2.8135E-09,9.03318E-10,16
0,0.05,3.4079E-09,1.00685E-09,16
0,0.05025,2.96935E-09,9.29286E-10,14
0,0.0505,3.17922E-09,9.52923E-10,16
0,0.05075,2.67743E-09,8.8133E-10,14
0,0.051,2.65314E-09,8.83294E-10,13
0,0.05125,2.3404E-09,8.28454E-10,11
0,0.0515,2.04026E-09,7.72431E-10,10
0,0.05175,1.83963E-09,7.45938E-10,9
0,0.052,1.28698E-09,6.43465E-10,5
0,0.05225,1.44798E-09,7.36807E-10,5
0,0.0525,1.45663E-09,7.40613E-10,5
0,0.05275,1.13421E-09,6.66766E-10,4
0,0.053,6.60924E-10,4.67338E-10,3
0,0.05325,1.9599E-09,8.92109E-10,6
0,0.0535,2.29409E-09,9.5263E-10,7
0,0.05375,2.14674E-09,8.87162E-10,7
0,0.054,2.49124E-09,9.51618E-10,8
0,0.05425,2.82902E-09,1.00976E-09,9
0,0.0545,2.83722E-09,1.01248E-09,9
0,0.05475,1.68101E-09,7.5173E-10,6
0,0.055,2.028E-09,8.27875E-10,7
0,0.05525,1.69292E-09,7.57059E-10,6
0,0.0555,1.70437E-09,7.62181E-10,6
0,0.05575,1.36659E-09,6.83266E-10,5
0,0.056,1.02692E-09,5.92877E-10,4
0,0.05625,1.37084E-09,6.85391E-10,5
0,0.0565,6.87402E-10,4.86059E-10,3
0,0.05675,6.87402E-10,4.86059E-10,3
0,0.057,3.4734E-10,3.4734E-10,2
0,0.05725,6.98711E-10,4.94064E-10,3
0,0.0575,8.05534E-10,4.955E-10,11
0,0.05775,1.16365E-09,6.11303E-10,12
0,0.058,1.51806E-09,7.06594E-10,13
0,0.05825,1.51806E-09,7.06594E-10,13
0,0.0585,1.16669E-09,6.13058E-10,12
0,0.05875,8.14993E-10,5.02161E-10,11
0,0.059,7.0817E-10,5.00744E-10,3
0,0.05925,3.55069E-10,3.55069E-10,2
0,0.0595,7.23016E-10,5.11241E-10,3
0,0.05975,7.23016E-10,5.11241E-10,3
0,0.06,1.2162E-09,7.10332E-10,4
0,0.06025,1.2162E-09,7.10332E-10,4
0,0.0605,1.21647E-09,7.10332E-10,5
0,0.06075,7.23291E-10,5.11241E-10,4
0,0.061,1.04232E-12,6.08254E-13,4
0,0.06125,1.41469E-12,7.13166E-13,5
0,0.0615,1.03108E-12,6.01226E-13,4
0,0.06175,1.03108E-12,6.01226E-13,4
0,0.062,1.13959E-12,6.57988E-13,4
0,0.06225,1.13959E-12,6.57988E-13,4
0,0.0625,3.94526E-10,3.73369E-10,7
0,0.06275,3.95996E-10,3.7337E-10,9
0,0.063,3.95996E-10,3.7337E-10,9
0,0.06325,3.95996E-10,3.7337E-10,9
0,0.0635,3.95557E-10,3.7337E-10,8
